Time [s],Channel,Value
0.007127616000000,2,-28719872
0.007137856000000,1,-28850176
0.007148096000000,2,-28946688
0.007158336000000,1,-29205760
0.007168576000000,2,-29242624
0.007178816000000,1,-29531392
0.007189056000000,2,-29620736
0.007199296000000,1,-29686784
0.007209536000000,2,-29808128
0.007219776000000,1,-30065920
0.007230016000000,2,-30169088
0.007240256000000,1,-30314240
0.007250496000000,2,-30377984
0.007260736000000,1,-30661888
0.007270976000000,2,-30717952
0.007281216000000,1,-30920448
0.007291456000000,2,-30916608
0.007301696000000,1,-31286016
0.007311936000000,2,-31324416
0.007322176000000,1,-31429632
0.007332416000000,2,-31561728
0.007342656000000,1,-31864576
0.007352896000000,2,-31924736
0.007363136000000,1,-32069888
0.007373376000000,2,-32214784
0.007383616000000,1,-32275456
0.007393856000000,2,-32369408
0.007404096000000,1,-32654592
0.007414336000000,2,-32669696
0.007424576000000,1,-32996864
0.007434816000000,2,-33014784
0.007445056000000,1,-33188608
0.007455296000000,2,-33312256
0.007465536000000,1,-33571584
0.007475776000000,2,-33517312
0.007486016000000,1,-33780480
0.007496260000000,2,-33901824
0.007506500000000,1,-34031104
0.007516736000000,2,-34158336
0.007526980000000,1,-34389760
0.007537220000000,2,-34397440
0.007547460000000,1,-34631424
0.007557700000000,2,-34687744
0.007567940000000,1,-34905344
0.007578180000000,2,-34936832
0.007588420000000,1,-35088128
0.007598660000000,2,-35241728
0.007608900000000,1,-35409408
0.007619140000000,2,-35470848
0.007629380000000,1,-35763456
0.007639620000000,2,-35777024
0.007649860000000,1,-35994624
0.007660100000000,2,-36008960
0.007670340000000,1,-36238080
0.007680580000000,2,-36347392
0.007690820000000,1,-36641792
0.007701060000000,2,-36616192
0.007711300000000,1,-36857344
0.007721540000000,2,-36879104
0.007731780000000,1,-37132032
0.007742020000000,2,-37130496
0.007752260000000,1,-37421568
0.007762500000000,2,-37494528
0.007772740000000,1,-37614080
0.007782980000000,2,-37804544
0.007793220000000,1,-37868288
0.007803460000000,2,-37925888
0.007813700000000,1,-38160128
0.007823940000000,2,-38228480
0.007834180000000,1,-38480384
0.007844420000000,2,-38554624
0.007854660000000,1,-38722816
0.007864900000000,2,-38898944
0.007875140000000,1,-38942976
0.007885380000000,2,-39093504
0.007895620000000,1,-39314688
0.007905860000000,2,-39279360
0.007916100000000,1,-39548160
0.007926340000000,2,-39597056
0.007936580000000,1,-39807744
0.007946820000000,2,-39845632
0.007957060000000,1,-40068864
0.007967300000000,2,-40233216
0.007977540000000,1,-40436736
0.007987780000000,2,-40479232
0.007998020000000,1,-40665600
0.008008260000000,2,-40709376
0.008018500000000,1,-40931328
0.008028740000000,2,-40981248
0.008038980000000,1,-41141248
0.008049220000000,2,-41323776
0.008059460000000,1,-41384960
0.008069700000000,2,-41501440
0.008079940000000,1,-41742080
0.008090180000000,2,-41699840
0.008100420000000,1,-41971712
0.008110660000000,2,-42033408
0.008120900000000,1,-42210304
0.008131140000000,2,-42235136
0.008141380000000,1,-42506752
0.008151620000000,2,-42560000
0.008161860000000,1,-42663168
0.008172100000000,2,-42832640
0.008182340000000,1,-43010816
0.008192580000000,2,-43081216
0.008202820000000,1,-43289344
0.008213060000000,2,-43400960
0.008223300000000,1,-43507456
0.008233540000000,2,-43561216
0.008243780000000,1,-43743488
0.008254020000000,2,-43887104
0.008264260000000,1,-44039424
0.008274500000000,2,-44126208
0.008284740000000,1,-44372224
0.008294980000000,2,-44433408
0.008305220000000,1,-44521984
0.008315460000000,2,-44659712
0.008325700000000,1,-44907776
0.008335940000000,2,-44938240
0.008346180000000,1,-45074176
0.008356420000000,2,-45232384
0.008366660000000,1,-45321472
0.008376900000000,2,-45432320
0.008387140000000,1,-45563648
0.008397380000000,2,-45699584
0.008407620000000,1,-45870592
0.008417860000000,2,-45913088
0.008428100000000,1,-46124032
0.008438340000000,2,-46250752
0.008448580000000,1,-46358272
0.008458820000000,2,-46485504
0.008469060000000,1,-46581760
0.008479300000000,2,-46701056
0.008489540000000,1,-46834944
0.008499780000000,2,-46991360
0.008510020000000,1,-47072768
0.008520260000000,2,-47174912
0.008530500000000,1,-47353088
0.008540740000000,2,-47450624
0.008550980000000,1,-47546112
0.008561220000000,2,-47628544
0.008571460000000,1,-47813888
0.008581700000000,2,-47981312
0.008591940000000,1,-48094208
0.008602180000000,2,-48261376
0.008612420000000,1,-48307200
0.008622660000000,2,-48566016
0.008632900000000,1,-48512768
0.008643140000000,2,-48761344
0.008653380000000,1,-48850944
0.008663620000000,2,-48939008
0.008673860000000,1,-49046272
0.008684100000000,2,-49216000
0.008694340000000,1,-49277696
0.008704580000000,2,-49543168
0.008714820000000,1,-49538048
0.008725060000000,2,-49759744
0.008735300000000,1,-49808640
0.008745540000000,2,-50057984
0.008755780000000,1,-50082816
0.008766020000000,2,-50218496
0.008776260000000,1,-50427648
0.008786500000000,2,-50562816
0.008796740000000,1,-50568448
0.008806980000000,2,-50834944
0.008817220000000,1,-50877440
0.008827460000000,2,-51055360
0.008837700000000,1,-51054080
0.008847940000000,2,-51233792
0.008858180000000,1,-51303936
0.008868420000000,2,-51614720
0.008878660000000,1,-51499520
0.008888900000000,2,-51700224
0.008899140000000,1,-51678464
0.008909380000000,2,-51956480
0.008919620000000,1,-52035584
0.008929860000000,2,-52253952
0.008940104000000,1,-52239360
0.008950340000000,2,-52417280
0.008960584000000,1,-52571136
0.008970824000000,2,-52844544
0.008981064000000,1,-52505600
0.008991304000000,2,-52782848
0.009001544000000,1,-53290752
0.009011784000000,2,-53384704
0.009022024000000,1,-52922112
0.009032264000000,2,-53130752
0.009042504000000,1,-54045952
0.009052744000000,2,-54233856
0.009062984000000,1,-52897024
0.009073224000000,2,-53089792
0.009083464000000,1,-55189248
0.009093704000000,2,-55368704
0.009103944000000,1,-52497920
0.009114184000000,2,-52820736
0.009124424000000,1,-56795648
0.009134664000000,2,-56996608
0.009144904000000,1,-51389184
0.009155144000000,2,-51554048
0.009165384000000,1,-59943680
0.009175624000000,2,-60108800
0.009185864000000,1,-47058432
0.009196104000000,2,-47148800
0.009206344000000,1,-70991360
0.009216584000000,2,-71202560
0.009226824000000,1,25517568
0.009237064000000,2,25557760
0.009247304000000,1,84053504
0.009257544000000,2,84269824
0.009267784000000,1,59703040
0.009278024000000,2,59774720
0.009288264000000,1,73634048
0.009298504000000,2,73765632
0.009308744000000,1,63197440
0.009318984000000,2,63295488
0.009329224000000,1,70197248
0.009339464000000,2,70364928
0.009349704000000,1,64116992
0.009359944000000,2,64369152
0.009370184000000,1,67944192
0.009380424000000,2,68103168
0.009390664000000,1,64051200
0.009400904000000,2,64203520
0.009411144000000,1,66280960
0.009421384000000,2,66339584
0.009431624000000,1,64093184
0.009441864000000,2,63967488
0.009452104000000,1,64915712
0.009462344000000,2,64956160
0.009472584000000,1,63173376
0.009482824000000,2,63407616
0.009493064000000,1,63579136
0.009503304000000,2,63882496
0.009513544000000,1,62533120
0.009523784000000,2,62794240
0.009534024000000,1,62612992
0.009544264000000,2,62738432
0.009554504000000,1,61766400
0.009564744000000,2,61915392
0.009574984000000,1,61599232
0.009585224000000,2,61778432
0.009595464000000,1,61098496
0.009605704000000,2,61046016
0.009615944000000,1,60579840
0.009626184000000,2,60660736
0.009636424000000,1,60209920
0.009646664000000,2,60323584
0.009656904000000,1,59846656
0.009667144000000,2,59947776
0.009677384000000,1,59294976
0.009687624000000,2,59524352
0.009697864000000,1,58877184
0.009708104000000,2,58915328
0.009718344000000,1,58348800
0.009728584000000,2,58483456
0.009738824000000,1,57865472
0.009749064000000,2,58099456
0.009759304000000,1,57361408
0.009769544000000,2,57587456
0.009779784000000,1,56993024
0.009790024000000,2,57266944
